"player","pos","exp","num","hgt","team","conf","g","min","mpg","ppg","oreb","dreb","rpg","apg","tov","ast_to","spg","bpg","usg","ortg","efg","ts","year","id","fgm","ftm","fta","ft_pct","two_m","two_a","two_pct","three_m","three_a","three_pct","dunk_m","dunk_a","dunk_pct","rim_m","rim_a","rim_pct","mid_m","mid_a","mid_pct","porpag","dporpag","adj_oe","drtg","adj_de","stops","obpm","dbpm","bpm","oreb_rate","dreb_rate","ast","to","blk","stl","ftr","pfr","rec","pick","fga","fg_pct"
"Kameryn Mitchell","Scoring PG","Jr",14,"6-4","Troy","SB",13,1.4,2.54,0.2,0.2,0.4,0.6,0.0667,0.333300003333,0.20012001,0.0667,0,19.9,24.4,0,12.66,2025,76591,0,1,2,0.5,0,0,0,0,3,0,0,0,NA,0,0,NA,0,0,NA,-0.312843,0.13868,23.5625,99.7756,102.426,3.2076,-17.1044,-2.60895,-19.7133,0,12.7,9.2,50.9,0,3.4,66.7,2.3,NA,NA,3,0
"Khaliq Abdul-Mateen","Combo G","Sr",11,"6-1","Texas A&M Commerce","Slnd",31,61.8,24.8258,8.0323,0.4194,2.0968,2.5161,1.5484,1.70969993021633,0.905656,1.1613,0.1613,20,89,45.8,47.73,2025,76595,82,30,46,0.652,27,75,0.36,55,164,0.335,1,1,1,18,42,0.4286,9,33,0.2727,-0.0491173,1.66136,89.2067,111.26,112.416,122.556,-2.84264,-1.38037,-4.22301,1.9,10.5,13.4,20.2,0.7,2.8,19.2,2.9,NA,NA,239,0.343096234309623
"Ben Estis","Scoring PG","Jr",14,"6-1","Ohio","MAC",6,1.4,3.8,1,0.1429,0.1429,0.2857,0.2857,0.2857,1,0,0,14.9,104.4,37.5,40.4,2025,76596,1,1,2,0.5,0,1,0,1,3,0.333,0,0,NA,0,1,0,0,0,NA,0.0322543,0.0580902,93.0217,117.956,125.939,1.63643,-0.3756,-5.38108,-5.75668,6.9,0,9.3,0,0,0,50,0,NA,NA,4,0.25
"Ajay Sheldon","Combo G","Jr",0,"6-1","Ohio","MAC",31,48.1,19.3719,4.7188,0.0938,1.4375,1.5312,1.3125,0.406199991558468,3.23116698,1.0625,0.0938,13.2,102.2,45.3,47.69,2025,76597,49,18,25,0.72,23,39,0.59,26,98,0.265,0,0,NA,21,32,0.6563,2,7,0.2857,0.00562455,1.59854,89.8634,107.2,107.826,109.955,-3.41675,1.31607,-2.10068,0.6,8.7,11,9.2,0.5,3.2,18.2,4.5,NA,NA,137,0.357664233576642
"Elmore James","Wing G","Jr",1,"6-3","Ohio","MAC",29,60,25.5733,8.1667,0.7333,1.9,2.6333,0.8667,1.0333000524161,0.83876895,0.8,0.1667,16.7,102,47.6,52.02,2025,76598,79,43,50,0.86,42,106,0.396,37,99,0.374,0,0,NA,22,55,0.4,20,51,0.3922,0.430604,1.83136,94.6156,110.344,111.21,118.042,-1.78412,-1.17868,-2.9628,3.5,8.5,5.7,13.4,0.7,1.8,24.4,3.2,NA,NA,205,0.385365853658537
"Otega Oweh","Wing G","Jr",0,"6-4","Kentucky","SEC",36,70.6,28.3389,16.2222,1,3.6667,4.6667,1.7222,1.52779992623411,1.12724184,1.5833,0.5278,25.4,113.6,52.4,57.68,2025,76600,204,149,192,0.776,177,339,0.522,27,76,0.355,47,50,0.94,142,232,0.6121,35,107,0.3271,3.88926,3.51239,129.467,104.798,95.9368,206.844,3.69116,2.49189,6.18305,4,13.6,11.3,11.7,2.1,3.1,46.3,3.7,87,NA,415,0.491566265060241
"Jevon Hill","Stretch 4","So",15,"6-9","South Dakota","Sum",19,5.5,4.9,1.4091,0.0909,0.6364,0.7273,0.0909,0.136400003559305,0.66642227,0.0455,0.0909,11.6,88.5,36.7,40.75,2025,76603,4,2,2,1,1,2,0.5,3,13,0.231,0,0,NA,1,2,0.5,0,0,NA,-0.172322,0.173977,75.5904,118.997,117.454,9.96452,-3.45956,-3.55757,-7.01713,3.1,11.6,2.3,13.7,1.5,0.8,13.3,2.4,NA,NA,15,0.266666666666667
"AJ Storr","Wing G","Jr",2,"6-7","Kansas","B12",34,38.9,15.7147,6.0882,0.3824,1.2941,1.6765,0.7059,0.882399960888894,0.79997737,0.2941,0.1471,21.8,92.7,44.2,46.98,2025,76604,76,32,47,0.681,53,119,0.445,23,79,0.291,11,14,0.7857,38,69,0.5507,15,50,0.3,0.648265,1.88687,101.798,104.784,96.7951,80.7173,-2.58507,0.40606,-2.17901,2.8,8.6,7.8,14.9,1,1.1,23.7,4,81.6,NA,198,0.383838383838384
"Kalen Garry","Combo G","So",10,"6-3","South Dakota St.","Sum",28,71,28.8871,11.6774,0.6129,3.3226,3.9355,2.5484,1.64520005749549,1.54899095,0.871,0.129,20.8,105.8,49.5,52.04,2025,76606,114,48,68,0.706,66,132,0.5,48,147,0.327,2,3,0.6667,50,86,0.5814,16,46,0.3478,1.54242,2.51159,104.9,108.617,107.157,144.696,0.0526691,-0.125035,-0.072366,2.4,12.6,15.2,16.7,0.6,1.6,24.4,2.7,NA,NA,279,0.408602150537634
"Henri Veesaar","C","Jr",13,"7-0","Arizona","B12",37,51.7,20.8108,9.3514,2.1622,2.8378,5,1.2703,1.13509997828897,1.11910847,0.6757,1.1351,20.1,125.7,62.8,64.58,2025,76607,129,72,105,0.686,113,169,0.669,16,49,0.327,55,59,0.9322,99,133,0.7444,14,36,0.3889,3.27385,2.70328,135.421,102.117,94.0917,154.12,5.03615,3.24745,8.2836,12.2,14.5,11,15.4,6.1,1.8,48.2,5.2,85.2,NA,218,0.591743119266055
"Paul McMillan IV","Combo G","Jr",34,"6-2","Canisius","MAAC",29,84.4,36.0759,19.9655,0.5862,2.8966,3.4828,2.7931,2.20689979069415,1.26562158,0.7586,0,31.4,102.7,48.4,53.28,2025,76610,207,130,167,0.778,172,357,0.482,35,107,0.327,0,0,NA,117,218,0.5367,55,139,0.3957,3.23427,0.650341,115.615,122.521,126.584,134.018,1.65752,-4.92018,-3.26266,2.1,10.5,19.8,11.8,0,1.3,36,1.7,NA,NA,464,0.446120689655172
"Felix Okpara","PF/C","Jr",34,"6-11","Tennessee","SEC",38,64.5,25.7947,7.1316,2.4474,3.9737,6.4211,0.3158,1.07889993886348,0.29270555,0.2368,1.6842,14.3,117.4,59.2,61.48,2025,76612,112,46,64,0.719,111,189,0.587,1,1,1,69,79,0.8734,103,159,0.6478,8,30,0.2667,2.19876,3.84022,114.344,97.2765,88.8754,180.349,0.482508,3.39735,3.87986,11.7,17.3,2.3,18.1,8.3,0.6,33.7,3.8,88,NA,190,0.589473684210526
"Cesar Tchilombo","C","So",15,"6-9","Northern Kentucky","Horz",15,5,4.4,0.2353,0.3529,0.5294,0.8824,0.0588,0.235300002501063,0.24989375,0,0.0588,9.5,66.9,33.3,33.33,2025,76613,2,0,0,0,2,6,0.333,0,0,0,0,0,NA,2,5,0.4,0,1,0,-0.481293,0.272427,55.3261,111.994,112.278,8.45162,-11.8916,-2.71914,-14.6107,11,12.1,0,40.5,1.9,0,0,9,NA,NA,6,0.333333333333333
"Colby Baumann","Pure PG","Jr",10,"6-3","Ohio St.","B10",9,1.4,2.0111,0,0,0.1111,0.1111,0.2222,0.111111107777445,1.99980006,0,0,6,60.4,0,0,2025,76614,0,0,0,0,0,1,0,0,1,0,0,0,NA,0,1,0,0,0,NA,-0.29555,0.124457,47.428,114.116,113.945,1.94037,-4.03538,-2.20975,-6.24513,0,6.5,16.5,0,0,0,0,0,NA,NA,2,0
"LJ Wells","Wing F","Jr",5,"6-8","Northern Kentucky","Horz",30,51.4,21.6094,7.3438,1.625,3.625,5.25,1.0938,1.28120011600847,0.8537308,0.9375,0.3125,19.2,101,48.5,51.41,2025,76615,79,44,70,0.629,72,141,0.511,7,29,0.241,9,9,1,49,85,0.5765,23,56,0.4107,0.591821,2.01529,97.8092,103.711,104.435,127.369,-2.2809,-0.00151033,-2.28241,8.1,20.7,8.6,17.3,1.7,2.4,41.2,3.9,NA,NA,170,0.464705882352941
"Cody Pennebaker","Wing G","Jr",0,"6-5","Lamar","Slnd",28,64.2,28.1733,7,1.1667,3.1667,4.3333,1.7333,1.10000004378931,1.57572721,1.1,0.3,14.6,97.7,45.9,45.64,2025,76616,82,10,25,0.4,69,146,0.473,13,47,0.277,9,11,0.8182,50,85,0.5882,19,61,0.3115,0.0374459,2.61978,90.1712,103.229,104.352,126.581,-2.14323,1.07803,-1.0652,4.3,11.6,10.3,14.4,1.4,2.2,13,1.4,NA,NA,193,0.424870466321244
"Nate Calmese","Scoring PG","Jr",8,"6-2","Washington St.","WCC",33,72.9,30.1697,15.2424,0.8485,2.1818,3.0303,4.3939,3.00000004779353,1.46463331,1.6061,0.1515,27.9,103.8,52.1,53.37,2025,76617,207,48,72,0.667,166,296,0.561,41,141,0.291,7,8,0.875,131,223,0.5874,35,73,0.4795,2.6738,2.54658,115.416,110.34,107.362,172.712,1.10038,-0.768295,0.332084,3.5,7.9,29.1,20,0.5,3,16.5,3,NA,NA,437,0.473684210526316
"Turner Buttry","Combo G","Jr",0,"5-11","Eastern Kentucky","ASun",30,65.8,26.2406,8.6562,0.4688,1.375,1.8438,1.5625,0.937499998125,1.66666667,0.6562,0.0312,14.6,121.9,53.5,59.89,2025,76620,75,57,58,0.983,25,64,0.391,50,123,0.407,0,0,NA,9,22,0.4091,16,42,0.381,1.82621,1.24743,109.789,116.11,118.111,99.1124,-0.640417,-2.05882,-2.69924,1.8,5.8,9.8,13.6,0.1,1.5,31,2.8,NA,NA,187,0.401069518716578
"Jaden Daughtry","Stretch 4","Jr",11,"6-6","Marist","MAAC",30,62.8,25.42,6,1.8333,4.4333,6.2667,1.9333,1.49999998448249,1.28886668,1.4333,1.0333,17.5,97,47.9,48.18,2025,76621,71,23,48,0.479,56,106,0.528,15,58,0.259,9,11,0.8182,46,82,0.561,10,24,0.4167,0.0210698,2.98681,90.021,91.7459,97.4947,176.392,-2.92516,3.22844,0.303279,8.6,20.5,14.4,21.2,4.7,3.5,29.3,4.3,NA,NA,164,0.432926829268293
"Kyle Carlesimo","Wing G","Jr",13,"6-2","Colgate","Pat",32,34.2,13.7697,4.303,0.1212,1.0909,1.2121,0.5152,0.39389999374592,1.3079462,0.2121,0.0909,14.5,113.9,60,59.64,2025,76622,51,2,5,0.4,15,22,0.682,36,93,0.387,0,0,NA,6,9,0.6667,9,13,0.6923,0.612446,0.703357,102.683,113.08,116.959,60.7358,0.356999,-2.25318,-1.89619,1.1,8.8,7.1,10.4,0.8,1,4.3,2.3,NA,NA,115,0.443478260869565
"Cameron Haffner","Wing G","So",3,"6-2","Evansville","MVC",19,46.9,30.255,12.65,0.45,3.1,3.55,1.35,1.24999997685185,1.08000002,0.7,0.2,20,105.3,57.1,57.34,2025,76624,90,14,24,0.583,45,75,0.6,45,122,0.369,1,2,0.5,26,40,0.65,19,35,0.5429,1.63494,2.4821,105.182,109.78,108.395,90.0996,1.36533,-0.90557,0.459757,1.8,12.2,10.1,12.9,0.9,1.4,12.2,2.1,NA,NA,197,0.456852791878173
"Sincere Malone","Wing F","Jr",5,"6-8","Nicholls St.","Slnd",29,47.3,19.9594,5.625,1.3125,2.6562,3.9688,1.0625,0.937500002757353,1.13333333,1.4062,0.2188,15.3,103,47.1,51.63,2025,76625,54,30,39,0.769,50,106,0.472,4,13,0.308,12,13,0.9231,44,83,0.5301,6,23,0.2609,0.466151,1.96362,96.6451,100.715,102.857,117.909,-2.16017,2.17764,0.0174708,6.8,14.1,9.5,19.4,1,3.9,32.8,4.5,NA,NA,119,0.453781512605042
"Isaiah Brickner","Wing G","Jr",5,"6-4","Idaho","BSky",31,27.6,11.4394,4.1212,0.5455,1.6667,2.2121,0.9697,1.09089996828661,0.8888991,0.4545,0.1818,21.5,96.8,51.2,55.65,2025,76626,36,28,39,0.718,23,54,0.426,13,29,0.448,3,4,0.75,16,32,0.5,7,22,0.3182,0.281463,0.684649,97.1183,112.293,113.93,60.8344,-1.16647,-1.2785,-2.44497,5.5,15.2,15.7,27.5,2,2.3,47,4,NA,NA,83,0.433734939759036
"Trace Salton","Wing F","Jr",10,"6-6","Marist","MAAC",28,22.9,9.95,1.1786,0.3571,1.1429,1.5,0.1786,0.464300008724473,0.38466508,0.3929,0.25,9.7,80.4,44.3,45.9,2025,76627,15,2,2,1,14,23,0.609,1,12,0.083,1,1,1,10,13,0.7692,4,10,0.4,-0.81675,0.937772,65.8066,97.9553,104.254,51.9118,-6.37972,1.77126,-4.60846,4.3,13.5,3.2,30.3,2.9,2.5,5.7,3.4,NA,NA,35,0.428571428571429
"Kyle Thomas","C","So",24,"6-10","SIU Edwardsville","OVC",23,27.2,14.5375,5.9167,1.2083,2,3.2083,0.75,1,0.75,0.1667,1.0417,21.6,105.8,55.3,56.6,2025,76629,57,21,34,0.618,56,97,0.577,1,7,0.143,25,26,0.9615,50,70,0.7143,6,27,0.2222,0.807392,1.2968,105.714,100.112,106.186,64.5656,-2.79448,0.658027,-2.13645,9.4,15.6,11.2,18.6,7.7,0.7,32.7,6.8,43,NA,104,0.548076923076923
"Jack Jubenville","PF/C","Jr",55,"6-0","Middle Tennessee","CUSA",3,0.4,2.6,0.4,0,0.2,0.2,0.8,0.600000015,1.3333333,0,0,14.3,43,0,0,2025,76630,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.285306,0.114066,40.4468,106.053,112.056,0.835574,-12.5955,-2.0083,-14.6038,0,22.2,30.3,81.1,0,0,0,8,NA,NA,0,NA
"Devon Arlington","Scoring PG","Jr",44,"6-3","Yale","Ivy",14,6.5,5.3643,0.9286,0.0714,0.4286,0.5,0.4286,0.357099999072673,1.20022403,0.3571,0.1429,15.5,76.9,28.6,36.52,2025,76633,3,5,8,0.625,1,11,0.091,2,3,0.667,0,0,NA,1,8,0.125,0,3,0,-0.370716,0.544215,69.8633,100.242,102.542,15.8465,-5.33828,2.39492,-2.94336,1.6,8.7,11.5,25,3.5,3.9,57.1,4.3,NA,NA,14,0.214285714285714
"Jack McCloskey","Pure PG","Jr",14,"6-6","California","ACC",4,0.4,1.5,0,0,0,0,0.25,0.25,1,0,0,24.1,20,0,0,2025,76634,0,0,0,0,0,1,0,0,1,0,0,0,NA,0,0,NA,0,1,0,-0.359914,0.11816,20.6314,119.884,109.078,0.560013,-18.8424,-8.44815,-27.2905,0,0,27,40.4,0,0,0,6.7,NA,NA,2,0
"Danny Wolf","PF/C","Jr",1,"7-0","Michigan","B10",37,75.7,30.4973,13.2162,2.2973,7.4324,9.7297,3.5676,3.24320005010797,1.10002465,0.6757,1.3514,25.2,103.5,54.8,55.93,2025,76635,186,79,133,0.594,148,261,0.567,38,113,0.336,8,9,0.8889,125,198,0.6313,23,63,0.3651,2.98336,4.59578,118.066,94.9499,88.0637,267.927,3.82408,4.46782,8.2919,9.1,25,22.8,23.9,4.6,1.3,35.6,2.7,NA,NA,374,0.497326203208556
"Nick Townsend","Wing F","Jr",42,"6-7","Yale","Ivy",29,77.2,30.4867,15.4333,1.9,5.2333,7.1333,3.6,1.53330008343708,2.347877,0.8,0.2,24,125.2,57.4,60.59,2025,76636,169,90,121,0.744,142,264,0.538,27,54,0.5,0,0,NA,111,195,0.5692,31,69,0.4493,4.21832,3.00685,129.156,103.236,103.711,168.933,5.46649,0.913471,6.37996,7.5,18.6,21,12.2,0.9,1.4,38.1,2.5,NA,NA,318,0.531446540880503
"Kaleb Smith","Wing F","So",2,"6-9","UC Riverside","BW",32,66.3,26.5912,11,1.1765,3.3529,4.5294,0.9706,1.61759994066911,0.60002475,0.6176,0,22.6,96.5,43.7,47.78,2025,76637,113,64,84,0.762,60,155,0.387,53,164,0.323,2,3,0.6667,32,64,0.5,28,91,0.3077,0.924878,1.83606,99.8354,112.019,111.816,137.573,-1.28607,-2.22316,-3.50923,4.4,14.2,7,15.7,0,1.3,26.3,3,NA,NA,319,0.35423197492163
"Chas Stinson","Wing G","Jr",5,"6-4","Stonehill","NEC",30,70.7,27.8094,8.25,1.0312,3.9375,4.9688,2.4375,2.0938000608804,1.16415127,1.6875,0.8125,21.7,90.4,43.2,46.58,2025,76639,91,67,119,0.563,88,195,0.451,3,19,0.158,5,6,0.8333,79,162,0.4877,9,33,0.2727,-0.0383138,2.24385,89.3888,102.438,108.919,176.625,-3.33108,0.548244,-2.78284,4.5,16.7,17.6,20,3.3,3.4,55.6,3.2,NA,NA,214,0.425233644859813
"Nate Pickens","Combo G","Jr",11,"6-3","UC Riverside","BW",32,67.2,27.2606,9.8485,1.1212,2.3636,3.4848,2.0606,1.48479995314586,1.38779638,0.8485,0.3939,19.6,110.2,49.6,54.92,2025,76640,96,81,106,0.764,49,124,0.395,47,117,0.402,3,5,0.6,32,75,0.4267,17,49,0.3469,1.89539,1.9192,110.105,111.401,111.198,143.604,0.853416,-0.214563,0.638853,4.6,10.4,13.5,16.5,1.7,1.7,44,4.2,NA,NA,241,0.398340248962656
"Christian Fermin","C","Jr",21,"6-10","VCU","A10",33,46.9,19.4382,4.5588,1.7941,1.3235,3.1176,0.6176,0.705899984304698,0.87491148,0.2647,1.3824,12.9,111.6,53.8,54.59,2025,76641,64,18,31,0.581,64,118,0.542,0,1,0,10,11,0.9091,46,73,0.6301,18,45,0.4,0.829656,2.24314,102.148,99.0634,98.3367,99.4222,-1.82408,2.38796,0.563886,9.5,7.6,5.3,17.5,7.7,0.8,26.1,4.9,78.4,NA,119,0.53781512605042
"Bowen Hardman","Wing G","Jr",15,"6-3","Akron","MAC",33,37.4,15.4143,6.6286,0.0286,1,1.0286,0.1143,0.2286,0.5,0.2,0.0857,13.8,120.4,59.9,60.21,2025,76642,65,10,16,0.625,8,10,0.8,57,146,0.39,1,1,1,5,6,0.8333,3,4,0.75,0.956312,0.961597,108.207,111.958,113.25,66.1623,1.66133,-2.39589,-0.73456,0.2,7.2,1.3,6.5,0.6,0.7,10.3,1.9,38.6,NA,156,0.416666666666667
"John Wade III","Wing G","Sr",9,"6-5","Southern Miss","SB",15,17.5,14.58,2.8667,0.6667,2.7333,3.4,1.4667,1.40000002290857,1.04764284,0.9333,0.0667,18.4,74,36,37.95,2025,76644,15,7,14,0.5,9,27,0.333,6,23,0.261,1,3,0.3333,6,18,0.3333,3,9,0.3333,-0.916503,1.3737,71.5128,101.529,104.401,49.495,-6.30991,1.37451,-4.9354,5,20.1,18.3,29.2,0.5,3.6,28,4.6,NA,NA,50,0.3
"Colin Porter","Scoring PG","Jr",0,"5-10","Liberty","CUSA",32,82.3,31.8171,9.1143,0.2286,1.9429,2.1714,4.2857,1.48570006494205,2.88463338,1.5429,0.0571,16.2,118.4,60.9,62.87,2025,76652,106,43,58,0.741,56,98,0.571,50,117,0.427,0,0,NA,40,67,0.597,17,33,0.5152,2.71586,3.41924,113.56,100.784,101.84,170.421,0.696163,2.00925,2.70541,1,6.4,22.3,17.6,0.2,2.6,27,2.4,NA,NA,215,0.493023255813954
"JC Shirer Jr.","Stretch 4","So",10,"6-3","Liberty","CUSA",6,0.9,4.7556,0.4444,0.2222,0.5556,0.7778,0.3333,0.111100004814334,2.99999987,0.1111,0,15.2,79.9,50,50,2025,76653,1,0,0,0,1,1,1,0,1,0,0,0,NA,1,1,1,0,0,NA,-0.109715,0.230203,73.425,93.2578,97.4649,2.53233,-6.25045,-2.55371,-8.80416,11.2,39,0,34.2,0,0,0,0,NA,NA,2,0.5
"Corneilous Williams","C","So",3,"6-9","North Alabama","ASun",33,75.6,29.8057,9.6571,3.2286,5.8286,9.0571,0.3714,1.02859998153838,0.36107331,0.5429,0.8,15.5,126,62.9,64.02,2025,76654,122,78,121,0.645,122,194,0.629,0,0,0,44,48,0.9167,109,168,0.6488,13,26,0.5,2.54974,2.75497,114.087,103.38,105.515,191.003,0.486294,-0.688156,-0.201862,12.1,21.8,2.1,13.7,3.2,1.1,62.4,3.8,40.6,NA,194,0.628865979381443
"Zach Cleveland","Wing G","Jr",25,"6-7","Liberty","CUSA",31,78.5,32.0906,10.9688,1.5312,4.7188,6.25,5.125,2.5625,2,0.6875,1.0312,25.5,102.6,49.1,50.6,2025,76655,132,77,143,0.538,129,256,0.504,3,16,0.188,15,20,0.75,114,199,0.5729,20,65,0.3077,2.41389,3.80894,111.232,97.5807,97.9288,187.223,0.519756,2.52543,3.04519,6.2,16.4,30.1,19.1,3.4,1.3,52.6,2.3,NA,NA,272,0.485294117647059
"Javan Simmons","Wing F","Jr",1,"6-7","Toledo","MAC",32,74.5,29.5152,12.5152,3.1515,3.6364,6.7879,2.2424,1.69700007635138,1.32139063,0.5758,0.5455,21.4,121.1,55.5,61.27,2025,76658,136,123,162,0.759,134,241,0.556,2,6,0.333,11,16,0.6875,119,192,0.6198,15,49,0.3061,3.3131,1.47751,121.82,116.996,117.49,154.594,2.94395,-2.15505,0.788898,11.7,14.7,13.6,15.4,2,1.1,65.6,3.4,NA,NA,247,0.550607287449393
"AJ Smith","Wing F","Jr",21,"6-6","James Madison","SB",30,60.5,24.1,7.2812,2.7188,3.5312,6.25,0.875,1.18749999236607,0.73684211,0.875,0.5312,18.1,113.2,45.9,53.95,2025,76659,65,70,87,0.805,51,109,0.468,14,48,0.292,15,19,0.7895,50,102,0.4902,1,7,0.1429,1.67764,2.01953,109.759,106.171,107.728,134.389,0.162865,-0.503212,-0.340346,13.2,17.2,6.7,16.7,2.1,2.3,55.4,4.4,NA,NA,157,0.414012738853503
"Cade Hornecker","PF/C","So",12,"7-0","Abilene Christian","WAC",28,21.9,9.3452,2.9355,1.0323,1.2903,2.3226,0.2903,0.419399990164398,0.69217932,0.3226,0.1935,17.6,93.3,41.3,41.64,2025,76661,30,6,14,0.429,28,62,0.452,2,13,0.154,2,3,0.6667,14,29,0.4828,14,33,0.4242,0.0499654,0.917368,91.365,100.21,102.662,48.1635,-3.51926,-0.0349624,-3.55422,12.2,16.2,6.5,11.4,2.7,2.2,18.7,6.7,57.4,NA,75,0.4
"Christian May","Wing G","Jr",5,"6-5","Towson","CAA",29,61.6,27.4862,7.5517,1.069,3.2414,4.3103,0.8966,0.827599992696887,1.08337362,0.4828,0.3103,16.5,100,43.4,44.86,2025,76664,81,22,36,0.611,46,114,0.404,35,113,0.31,15,18,0.8333,33,64,0.5156,13,50,0.26,0.32791,2.23021,93.2468,106.878,108.195,121.784,-2.35885,-0.849895,-3.20874,4.2,14.6,6.3,11.4,1.4,1.1,15.9,2.9,NA,NA,227,0.356828193832599
"Dylan Williamson","Combo G","Jr",4,"6-1","Towson","CAA",32,76.9,30.7576,14.6364,0.3939,1.8788,2.2727,2.6364,1.51520002700739,1.73996829,0.5758,0.0303,23.7,116.1,54.7,55.77,2025,76665,174,39,57,0.684,88,199,0.442,86,198,0.434,0,0,NA,51,99,0.5152,37,100,0.37,3.18218,2.17326,119.585,110.16,111.423,128.659,4.20165,-1.39183,2.80982,1.4,7.6,19.4,13.1,0.1,1.2,14.4,1.1,NA,NA,397,0.438287153652393
"Kylan Blackmon","Wing G","Sr",7,"6-3","Charlotte","Amer",31,63.4,26.4469,7.4375,0.9688,1.6875,2.6562,1,0.5,2,0.5938,0.0938,15,111.6,48.7,52.96,2025,76667,76,48,63,0.762,42,84,0.5,34,107,0.318,0,0,NA,27,51,0.5294,15,33,0.4545,1.21713,1.52204,103.186,115.616,115.014,110.485,-1.10074,-1.14612,-2.24687,4.5,8.3,7.7,7.8,0.4,1.4,33,3.7,NA,NA,191,0.397905759162304
"Harlan Obioha","C","Jr",55,"7-0","UNC Wilmington","CAA",33,49.8,20.0286,9.2,2.5143,3.5143,6.0286,0.9429,1.51429999302674,0.62266394,0.5429,1.2,23.2,115.2,62.3,62.91,2025,76668,104,84,137,0.613,104,164,0.634,0,3,0,14,15,0.9333,100,135,0.7407,4,29,0.1379,1.90663,2.03868,117.368,101.143,102.28,135.606,1.71532,0.936065,2.65138,14.9,18.8,9.6,19.5,7.1,1.5,82,5,NA,NA,167,0.622754491017964
"Christian Moore","Scoring PG","Jr",1,"5-11","Arkansas Pine Bluff","SWAC",27,67.1,28.7241,8.9655,0.7931,2.6552,3.4483,4.069,2.27590001484061,1.78786413,1.3103,0.0345,21.4,85.7,40.2,42.04,2025,76669,89,26,42,0.619,66,152,0.434,23,98,0.235,0,0,NA,50,113,0.4425,16,39,0.4103,-0.545156,0.60541,84.3297,118.54,125.727,130.38,-4.20383,-3.36028,-7.56411,3.1,10.6,24.4,21.3,0.2,2.5,16.8,2.8,NA,NA,250,0.356
"Tyler Andrews","Wing F","Jr",25,"6-6","Eastern Kentucky","ASun",23,19.8,11.044,3.6,0.8,1.08,1.88,0.44,0.400000007272727,1.09999998,0.36,0.12,18.2,107,44.7,47.82,2025,76670,25,12,16,0.75,8,23,0.348,17,52,0.327,2,4,0.5,8,17,0.4706,0,6,0,0.443639,0.618159,102.18,112.395,114.501,36.636,-1.64798,-2.31608,-3.96406,7,11.2,7.4,10.8,1.4,1.7,21.3,6,NA,NA,75,0.333333333333333
"Ernest Udeh Jr.","C","Jr",8,"6-11","TCU","B12",30,62.2,26.6333,6.5667,3.1,4.4333,7.5333,1.1667,1.10000001414245,1.06063635,1.4333,1.2667,13.7,120.5,63.4,63.26,2025,76673,71,55,92,0.598,71,112,0.634,0,0,0,50,57,0.8772,68,93,0.7312,3,19,0.1579,2.53096,3.86608,117.279,96.4391,89.7721,179.53,1.97668,4.57469,6.55137,12.8,20.6,8.5,18,5.9,3.2,82.1,3.3,93.8,NA,112,0.633928571428571
"Tafara Gapare","Stretch 4","Jr",6,"6-9","Maryland","B10",32,22.9,10.3531,3.4062,0.375,1.5312,1.9062,0.1875,0.531199996373675,0.3529744,0.375,0.7812,16.3,103.7,54.8,56.32,2025,76674,39,18,29,0.621,26,48,0.542,13,35,0.371,11,15,0.7333,26,45,0.5778,0,3,0,0.438961,1.60109,102.046,91.9934,87.0172,74.5828,-1.21612,4.69688,3.48076,4.2,16.6,3,18,8,2.1,34.9,5,76.4,NA,83,0.469879518072289
"Jevin Muniz","Wing G","So",24,"6-6","Florida Gulf Coast","ASun",33,85,33.9324,10.5882,1.4706,4.2941,5.7647,4.2059,2.14709986990083,1.95887488,0.6176,0.0294,20.9,106.2,47.1,50.93,2025,76676,124,62,79,0.785,81,182,0.445,43,127,0.339,0,0,NA,67,130,0.5154,14,52,0.2692,1.70501,2.44228,104.233,109.259,111.075,173.42,0.402015,-1.06922,-0.667206,5.4,14.8,21.3,18.8,0.1,1,25.6,1.8,NA,NA,309,0.401294498381877
"Kareem Watson","Wing F","So",13,"6-8","Delaware St.","MEAC",15,7.5,6.9316,1.6316,0.1579,0.8947,1.0526,0.6316,0.473699969209502,1.33333342,0.3684,0.1579,18.1,78.6,34.8,37.58,2025,76679,8,2,2,1,8,22,0.364,0,1,0,0,0,NA,3,5,0.6,5,17,0.2941,-0.284058,0.363828,73.9663,109.345,111.526,14.0554,-6.12458,-2.02678,-8.15135,2.8,12.4,15.5,23.7,0,2.9,8.7,2.6,NA,NA,23,0.347826086956522
"Chris Moncrief","Wing G","Jr",0,"6-6","Saint Francis","NEC",29,41.2,17.8,6.1562,0.5938,2.1562,2.75,1.2812,1.06249995957159,1.20583534,0.6875,0.25,19.4,99.1,52.3,53.51,2025,76683,64,30,53,0.566,57,107,0.533,7,22,0.318,5,5,1,43,68,0.6324,14,39,0.359,0.433942,1.15132,96.8832,107.534,112.931,92.2771,-0.877971,-0.270763,-1.14873,3.6,12.8,14.4,19.1,1.8,2.4,41.1,1.1,NA,NA,129,0.496124031007752
